product_id,month_start,inventory_units
1049,2021-04-01,8658
1049,2021-05-01,8658
1049,2021-06-01,8658
1049,2021-07-01,8658
1049,2021-08-01,8658
1049,2021-09-01,8658
1049,2021-10-01,8658
1049,2021-11-01,8658
1049,2021-12-01,8658
1049,2022-01-01,8658
1049,2022-02-01,8658
1049,2022-03-01,8658
1049,2022-04-01,8658
1049,2022-05-01,8658
1049,2022-06-01,8658
1049,2022-07-01,8658
1049,2022-08-01,8658
1049,2022-09-01,8658
1049,2022-10-01,8658
1049,2022-11-01,8658
1049,2022-12-01,8658
1049,2023-01-01,8658
1049,2023-02-01,8658
1049,2023-03-01,8658
1049,2023-04-01,8658
1049,2023-05-01,8658
1049,2023-06-01,8658
1049,2023-07-01,8658
1049,2023-08-01,8658
1049,2023-09-01,8658
1049,2023-10-01,8658
1049,2023-11-01,8658
1049,2023-12-01,8658
1049,2024-01-01,8658
1049,2024-02-01,8658
1049,2024-03-01,8658
1049,2024-04-01,8658
1049,2024-05-01,8658
1049,2024-06-01,8658
1049,2024-07-01,8658
1049,2024-08-01,8658
1049,2024-09-01,8658
1049,2024-10-01,8658
1049,2024-11-01,8658
1049,2024-12-01,8658
1049,2025-01-01,8658
1049,2025-02-01,8658
1049,2025-03-01,8658
1049,2025-04-01,8658
1049,2025-05-01,8658
1049,2025-06-01,8658
1049,2025-07-01,8658
1049,2025-08-01,8658
1049,2025-09-01,8658
1049,2025-10-01,8658
1050,2021-01-01,13324
1050,2021-02-01,13324
1050,2021-03-01,13324
1050,2021-04-01,13324
1050,2021-05-01,13324
1050,2021-06-01,13324
1050,2021-07-01,13324
1050,2021-08-01,13324
1050,2021-09-01,13324
1050,2021-10-01,13324
1050,2021-11-01,13324
1050,2021-12-01,13324
1050,2022-01-01,13324
1050,2022-02-01,13324
1050,2022-03-01,13324
1050,2022-04-01,13324
1050,2022-05-01,13324
1050,2022-06-01,13324
1050,2022-07-01,13324
1050,2022-08-01,13324
1050,2022-09-01,13324
1050,2022-10-01,13324
1050,2022-11-01,13324
1050,2022-12-01,13324
1050,2023-01-01,13324
1050,2023-02-01,13324
1050,2023-03-01,13324
1050,2023-04-01,13324
1050,2023-05-01,13324
1050,2023-06-01,13324
1050,2023-07-01,13324
1050,2023-08-01,13324
1050,2023-09-01,13324
1050,2023-10-01,13324
1050,2023-11-01,13324
1050,2023-12-01,13324
1050,2024-01-01,13324
1050,2024-02-01,13324
1050,2024-03-01,13324
1050,2024-04-01,13324
1050,2024-05-01,13324
1050,2024-06-01,13324
1050,2024-07-01,13324
1050,2024-08-01,13324
1050,2024-09-01,13324
1050,2024-10-01,13324
1050,2024-11-01,13324
1050,2024-12-01,13324
1050,2025-01-01,13324
1050,2025-02-01,13324
1050,2025-03-01,13324
1050,2025-04-01,13324
1050,2025-05-01,13324
1050,2025-06-01,13324
1050,2025-07-01,13324
1050,2025-08-01,13324
1050,2025-09-01,13324
1050,2025-10-01,13324
1052,2021-01-01,12258
1052,2021-02-01,12258
1052,2021-03-01,12258
1052,2021-04-01,12258
1052,2021-05-01,12258
1052,2021-06-01,12258
1052,2021-07-01,12258
1052,2021-08-01,12258
1052,2021-09-01,12258
1052,2021-10-01,12258
1052,2021-11-01,12258
1052,2021-12-01,12258
1052,2022-01-01,12258
1052,2022-02-01,12258
1052,2022-03-01,12258
1052,2022-04-01,12258
1052,2022-05-01,12258
1052,2022-06-01,12258
1052,2022-07-01,12258
1052,2022-08-01,12258
1052,2022-09-01,12258
1052,2022-10-01,12258
1052,2022-11-01,12258
1052,2022-12-01,12258
1052,2023-01-01,12258
1052,2023-02-01,12258
1052,2023-03-01,12258
1052,2023-04-01,12258
1052,2023-05-01,12258
1052,2023-06-01,12258
1052,2023-07-01,12258
1052,2023-08-01,12258
1052,2023-09-01,12258
1052,2023-10-01,12258
1052,2023-11-01,12258
1052,2023-12-01,12258
1052,2024-01-01,12258
1052,2024-02-01,12258
1052,2024-03-01,12258
1052,2024-04-01,12258
1052,2024-05-01,12258
1052,2024-06-01,12258
1052,2024-07-01,12258
1052,2024-08-01,12258
1052,2024-09-01,12258
1052,2024-10-01,12258
1052,2024-11-01,12258
1052,2024-12-01,12258
1052,2025-01-01,12258
1052,2025-02-01,12258
1052,2025-03-01,12258
1052,2025-04-01,12258
1052,2025-05-01,12258
1052,2025-06-01,12258
1052,2025-07-01,12258
1052,2025-08-01,12258
1052,2025-09-01,12258
1052,2025-10-01,12258
1053,2021-01-01,14243
1053,2021-02-01,14243
1053,2021-03-01,14243
1053,2021-04-01,14243
1053,2021-05-01,14243
1053,2021-06-01,14243
1053,2021-07-01,14243
1053,2021-08-01,14243
1053,2021-09-01,14243
1053,2021-10-01,14243
1053,2021-11-01,14243
1053,2021-12-01,14243
1053,2022-01-01,14243
1053,2022-02-01,14243
1053,2022-03-01,14243
1053,2022-04-01,14243
1053,2022-05-01,14243
1053,2022-06-01,14243
1053,2022-07-01,14243
1053,2022-08-01,14243
1053,2022-09-01,14243
1053,2022-10-01,14243
1053,2022-11-01,14243
1053,2022-12-01,14243
1053,2023-01-01,14243
1053,2023-02-01,14243
1053,2023-03-01,14243
1053,2023-04-01,14243
1053,2023-05-01,14243
1053,2023-06-01,14243
1053,2023-07-01,14243
1053,2023-08-01,14243
1053,2023-09-01,14243
1053,2023-10-01,14243
1053,2023-11-01,14243
1053,2023-12-01,14243
1053,2024-01-01,14243
1053,2024-02-01,14243
1053,2024-03-01,14243
1053,2024-04-01,14243
1053,2024-05-01,14243
1053,2024-06-01,14243
1053,2024-07-01,14243
1053,2024-08-01,14243
1053,2024-09-01,14243
1053,2024-10-01,14243
1053,2024-11-01,14243
1053,2024-12-01,14243
1053,2025-01-01,14243
1053,2025-02-01,14243
1053,2025-03-01,14243
1053,2025-04-01,14243
1053,2025-05-01,14243
1053,2025-06-01,14243
1053,2025-07-01,14243
1053,2025-08-01,14243
1053,2025-09-01,14243
1053,2025-10-01,14243
1054,2021-01-01,15236
1054,2021-02-01,15236
1054,2021-03-01,15236
1054,2021-04-01,15236
1054,2021-05-01,15236
1054,2021-06-01,15236
1054,2021-07-01,15236
1054,2021-08-01,15236
1054,2021-09-01,15236
1054,2021-10-01,15236
1054,2021-11-01,15236
1054,2021-12-01,15236
1054,2022-01-01,15236
1054,2022-02-01,15236
1054,2022-03-01,15236
1054,2022-04-01,15236
1054,2022-05-01,15236
1054,2022-06-01,15236
1054,2022-07-01,15236
1054,2022-08-01,15236
1054,2022-09-01,15236
1054,2022-10-01,15236
1054,2022-11-01,15236
1054,2022-12-01,15236
1054,2023-01-01,15236
1054,2023-02-01,15236
1054,2023-03-01,15236
1054,2023-04-01,15236
1054,2023-05-01,15236
1054,2023-06-01,15236
1054,2023-07-01,15236
1054,2023-08-01,15236
1054,2023-09-01,15236
1054,2023-10-01,15236
1054,2023-11-01,15236
1054,2023-12-01,15236
1054,2024-01-01,15236
1054,2024-02-01,15236
1054,2024-03-01,15236
1054,2024-04-01,15236
1054,2024-05-01,15236
1054,2024-06-01,15236
1054,2024-07-01,15236
1054,2024-08-01,15236
1054,2024-09-01,15236
1054,2024-10-01,15236
1054,2024-11-01,15236
1054,2024-12-01,15236
1054,2025-01-01,15236
1054,2025-02-01,15236
1054,2025-03-01,15236
1054,2025-04-01,15236
1054,2025-05-01,15236
1054,2025-06-01,15236
1054,2025-07-01,15236
1054,2025-08-01,15236
1054,2025-09-01,15236
1054,2025-10-01,15236
1059,2021-01-01,8466
1059,2021-02-01,8466
1059,2021-03-01,8466
1059,2021-04-01,8466
1059,2021-05-01,8466
1059,2021-06-01,8466
1059,2021-07-01,8466
1059,2021-08-01,8466
1059,2021-09-01,8466
1059,2021-10-01,8466
1059,2021-11-01,8466
1059,2021-12-01,8466
1059,2022-01-01,8466
1059,2022-02-01,8466
1059,2022-03-01,8466
1059,2022-04-01,8466
1059,2022-05-01,8466
1059,2022-06-01,8466
1059,2022-07-01,8466
1059,2022-08-01,8466
1059,2022-09-01,8466
1059,2022-10-01,8466
1059,2022-11-01,8466
1059,2022-12-01,8466
1059,2023-01-01,8466
1059,2023-02-01,8466
1059,2023-03-01,8466
1059,2023-04-01,8466
1059,2023-05-01,8466
1059,2023-06-01,8466
1059,2023-07-01,8466
1059,2023-08-01,8466
1059,2023-09-01,8466
1059,2023-10-01,8466
1059,2023-11-01,8466
1059,2023-12-01,8466
1059,2024-01-01,8466
1059,2024-02-01,8466
1059,2024-03-01,8466
1059,2024-04-01,8466
1059,2024-05-01,8466
1059,2024-06-01,8466
1059,2024-07-01,8466
1059,2024-08-01,8466
1059,2024-09-01,8466
1059,2024-10-01,8466
1059,2024-11-01,8466
1059,2024-12-01,8466
1059,2025-01-01,8466
1059,2025-02-01,8466
1059,2025-03-01,8466
1059,2025-04-01,8466
1059,2025-05-01,8466
1059,2025-06-01,8466
1059,2025-07-01,8466
1059,2025-08-01,8466
1059,2025-09-01,8466
1059,2025-10-01,8466
1061,2021-01-01,10454
1061,2021-02-01,10454
1061,2021-03-01,10454
1061,2021-04-01,10454
1061,2021-05-01,10454
1061,2021-06-01,10454
1061,2021-07-01,10454
1061,2021-08-01,10454
1061,2021-09-01,10454
1061,2021-10-01,10454
1061,2021-11-01,10454
1061,2021-12-01,10454
1061,2022-01-01,10454
1061,2022-02-01,10454
1061,2022-03-01,10454
1061,2022-04-01,10454
1061,2022-05-01,10454
1061,2022-06-01,10454
1061,2022-07-01,10454
1061,2022-08-01,10454
1061,2022-09-01,10454
1061,2022-10-01,10454
1061,2022-11-01,10454
1061,2022-12-01,10454
1061,2023-01-01,10454
1061,2023-02-01,10454
1061,2023-03-01,10454
1061,2023-04-01,10454
1061,2023-05-01,10454
1061,2023-06-01,10454
1061,2023-07-01,10454
1061,2023-08-01,10454
1061,2023-09-01,10454
1061,2023-10-01,10454
1061,2023-11-01,10454
1061,2023-12-01,10454
1061,2024-01-01,10454
1061,2024-02-01,10454
1061,2024-03-01,10454
1061,2024-04-01,10454
1061,2024-05-01,10454
1061,2024-06-01,10454
1061,2024-07-01,10454
1061,2024-08-01,10454
1061,2024-09-01,10454
1061,2024-10-01,10454
1061,2024-11-01,10454
1061,2024-12-01,10454
1061,2025-01-01,10454
1061,2025-02-01,10454
1061,2025-03-01,10454
1061,2025-04-01,10454
1061,2025-05-01,10454
1061,2025-06-01,10454
1061,2025-07-01,10454
1061,2025-08-01,10454
1061,2025-09-01,10454
1061,2025-10-01,10454
1062,2021-01-01,10943
1062,2021-02-01,10943
1062,2021-03-01,10943
1062,2021-04-01,10943
1062,2021-05-01,10943
1062,2021-06-01,10943
1062,2021-07-01,10943
1062,2021-08-01,10943
1062,2021-09-01,10943
1062,2021-10-01,10943
1062,2021-11-01,10943
1062,2021-12-01,10943
1062,2022-01-01,10943
1062,2022-02-01,10943
1062,2022-03-01,10943
1062,2022-04-01,10943
1062,2022-05-01,10943
1062,2022-06-01,10943
1062,2022-07-01,10943
1062,2022-08-01,10943
1062,2022-09-01,10943
1062,2022-10-01,10943
1062,2022-11-01,10943
1062,2022-12-01,10943
1062,2023-01-01,10943
1062,2023-02-01,10943
1062,2023-03-01,10943
1062,2023-04-01,10943
1062,2023-05-01,10943
1062,2023-06-01,10943
1062,2023-07-01,10943
1062,2023-08-01,10943
1062,2023-09-01,10943
1062,2023-10-01,10943
1062,2023-11-01,10943
1062,2023-12-01,10943
1062,2024-01-01,10943
1062,2024-02-01,10943
1062,2024-03-01,10943
1062,2024-04-01,10943
1062,2024-05-01,10943
1062,2024-06-01,10943
1062,2024-07-01,10943
1062,2024-08-01,10943
1062,2024-09-01,10943
1062,2024-10-01,10943
1062,2024-11-01,10943
1062,2024-12-01,10943
1062,2025-01-01,10943
1062,2025-02-01,10943
1062,2025-03-01,10943
1062,2025-04-01,10943
1062,2025-05-01,10943
1062,2025-06-01,10943
1062,2025-07-01,10943
1062,2025-08-01,10943
1062,2025-09-01,10943
1062,2025-10-01,10943
1064,2021-01-01,14520
1064,2021-02-01,14520
1064,2021-03-01,14520
1064,2021-04-01,14520
1064,2021-05-01,14520
1064,2021-06-01,14520
1064,2021-07-01,14520
1064,2021-08-01,14520
1064,2021-09-01,14520
1064,2021-10-01,14520
1064,2021-11-01,14520
1064,2021-12-01,14520
1064,2022-01-01,14520
1064,2022-02-01,14520
1064,2022-03-01,14520
1064,2022-04-01,14520
1064,2022-05-01,14520
1064,2022-06-01,14520
1064,2022-07-01,14520
1064,2022-08-01,14520
1064,2022-09-01,14520
1064,2022-10-01,14520
1064,2022-11-01,14520
1064,2022-12-01,14520
1064,2023-01-01,14520
1064,2023-02-01,14520
1064,2023-03-01,14520
1064,2023-04-01,14520
1064,2023-05-01,14520
1064,2023-06-01,14520
1064,2023-07-01,14520
1064,2023-08-01,14520
1064,2023-09-01,14520
1064,2023-10-01,14520
1064,2023-11-01,14520
1064,2023-12-01,14520
1064,2024-01-01,14520
1064,2024-02-01,14520
1064,2024-03-01,14520
1064,2024-04-01,14520
1064,2024-05-01,14520
1064,2024-06-01,14520
1064,2024-07-01,14520
1064,2024-08-01,14520
1064,2024-09-01,14520
1064,2024-10-01,14520
1064,2024-11-01,14520
1064,2024-12-01,14520
1064,2025-01-01,14520
1064,2025-02-01,14520
1064,2025-03-01,14520
1064,2025-04-01,14520
1064,2025-05-01,14520
1064,2025-06-01,14520
1064,2025-07-01,14520
1064,2025-08-01,14520
1064,2025-09-01,14520
1064,2025-10-01,14520
1065,2021-01-01,7718
1065,2021-02-01,7718
1065,2021-03-01,7718
1065,2021-04-01,7718
1065,2021-05-01,7718
1065,2021-06-01,7718
1065,2021-07-01,7718
1065,2021-08-01,7718
1065,2021-09-01,7718
1065,2021-10-01,7718
1065,2021-11-01,7718
1065,2021-12-01,7718
1065,2022-01-01,7718
1065,2022-02-01,7718
1065,2022-03-01,7718
1065,2022-04-01,7718
1065,2022-05-01,7718
1065,2022-06-01,7718
1065,2022-07-01,7718
1065,2022-08-01,7718
1065,2022-09-01,7718
1065,2022-10-01,7718
1065,2022-11-01,7718
1065,2022-12-01,7718
1065,2023-01-01,7718
1065,2023-02-01,7718
1065,2023-03-01,7718
1065,2023-04-01,7718
1065,2023-05-01,7718
1065,2023-06-01,7718
1065,2023-07-01,7718
1065,2023-08-01,7718
1065,2023-09-01,7718
1065,2023-10-01,7718
1065,2023-11-01,7718
1065,2023-12-01,7718
1065,2024-01-01,7718
1065,2024-02-01,7718
1065,2024-03-01,7718
1065,2024-04-01,7718
1065,2024-05-01,7718
1065,2024-06-01,7718
1065,2024-07-01,7718
1065,2024-08-01,7718
1065,2024-09-01,7718
1065,2024-10-01,7718
1065,2024-11-01,7718
1065,2024-12-01,7718
1065,2025-01-01,7718
1065,2025-02-01,7718
1065,2025-03-01,7718
1065,2025-04-01,7718
1065,2025-05-01,7718
1065,2025-06-01,7718
1065,2025-07-01,7718
1065,2025-08-01,7718
1065,2025-09-01,7718
1065,2025-10-01,7718
1067,2021-01-01,15132
1067,2021-02-01,15132
1067,2021-03-01,15132
1067,2021-04-01,15132
1067,2021-05-01,15132
1067,2021-06-01,15132
1067,2021-07-01,15132
1067,2021-08-01,15132
1067,2021-09-01,15132
1067,2021-10-01,15132
1067,2021-11-01,15132
1067,2021-12-01,15132
1067,2022-01-01,15132
1067,2022-02-01,15132
1067,2022-03-01,15132
1067,2022-04-01,15132
1067,2022-05-01,15132
1067,2022-06-01,15132
1067,2022-07-01,15132
1067,2022-08-01,15132
1067,2022-09-01,15132
1067,2022-10-01,15132
1067,2022-11-01,15132
1067,2022-12-01,15132
1067,2023-01-01,15132
1067,2023-02-01,15132
1067,2023-03-01,15132
1067,2023-04-01,15132
1067,2023-05-01,15132
1067,2023-06-01,15132
1067,2023-07-01,15132
1067,2023-08-01,15132
1067,2023-09-01,15132
1067,2023-10-01,15132
1067,2023-11-01,15132
1067,2023-12-01,15132
1067,2024-01-01,15132
1067,2024-02-01,15132
1067,2024-03-01,15132
1067,2024-04-01,15132
1067,2024-05-01,15132
1067,2024-06-01,15132
1067,2024-07-01,15132
1067,2024-08-01,15132
1067,2024-09-01,15132
1067,2024-10-01,15132
1067,2024-11-01,15132
1067,2024-12-01,15132
1067,2025-01-01,15132
1067,2025-02-01,15132
1067,2025-03-01,15132
1067,2025-04-01,15132
1067,2025-05-01,15132
1067,2025-06-01,15132
1067,2025-07-01,15132
1067,2025-08-01,15132
1067,2025-09-01,15132
1067,2025-10-01,15132
1068,2021-01-01,7495
1068,2021-02-01,7495
1068,2021-03-01,7495
1068,2021-04-01,7495
1068,2021-05-01,7495
1068,2021-06-01,7495
1068,2021-07-01,7495
1068,2021-08-01,7495
1068,2021-09-01,7495
1068,2021-10-01,7495
1068,2021-11-01,7495
1068,2021-12-01,7495
1068,2022-01-01,7495
1068,2022-02-01,7495
1068,2022-03-01,7495
1068,2022-04-01,7495
1068,2022-05-01,7495
1068,2022-06-01,7495
1068,2022-07-01,7495
1068,2022-08-01,7495
1068,2022-09-01,7495
1068,2022-10-01,7495
1068,2022-11-01,7495
1068,2022-12-01,7495
1068,2023-01-01,7495
1068,2023-02-01,7495
1068,2023-03-01,7495
1068,2023-04-01,7495
1068,2023-05-01,7495
1068,2023-06-01,7495
1068,2023-07-01,7495
1068,2023-08-01,7495
1068,2023-09-01,7495
1068,2023-10-01,7495
1068,2023-11-01,7495
1068,2023-12-01,7495
1068,2024-01-01,7495
1068,2024-02-01,7495
1068,2024-03-01,7495
1068,2024-04-01,7495
1068,2024-05-01,7495
1068,2024-06-01,7495
1068,2024-07-01,7495
1068,2024-08-01,7495
1068,2024-09-01,7495
1068,2024-10-01,7495
1068,2024-11-01,7495
1068,2024-12-01,7495
1068,2025-01-01,7495
1068,2025-02-01,7495
1068,2025-03-01,7495
1068,2025-04-01,7495
1068,2025-05-01,7495
1068,2025-06-01,7495
1068,2025-07-01,7495
1068,2025-08-01,7495
1068,2025-09-01,7495
1068,2025-10-01,7495
1069,2021-01-01,13835
1069,2021-02-01,13835
1069,2021-03-01,13835
1069,2021-04-01,13835
1069,2021-05-01,13835
1069,2021-06-01,13835
1069,2021-07-01,13835
1069,2021-08-01,13835
1069,2021-09-01,13835
1069,2021-10-01,13835
1069,2021-11-01,13835
1069,2021-12-01,13835
1069,2022-01-01,13835
1069,2022-02-01,13835
1069,2022-03-01,13835
1069,2022-04-01,13835
1069,2022-05-01,13835
1069,2022-06-01,13835
1069,2022-07-01,13835
1069,2022-08-01,13835
1069,2022-09-01,13835
1069,2022-10-01,13835
1069,2022-11-01,13835
1069,2022-12-01,13835
1069,2023-01-01,13835
1069,2023-02-01,13835
1069,2023-03-01,13835
1069,2023-04-01,13835
1069,2023-05-01,13835
1069,2023-06-01,13835
1069,2023-07-01,13835
1069,2023-08-01,13835
1069,2023-09-01,13835
1069,2023-10-01,13835
1069,2023-11-01,13835
1069,2023-12-01,13835
1069,2024-01-01,13835
1069,2024-02-01,13835
1069,2024-03-01,13835
1069,2024-04-01,13835
1069,2024-05-01,13835
1069,2024-06-01,13835
1069,2024-07-01,13835
1069,2024-08-01,13835
1069,2024-09-01,13835
1069,2024-10-01,13835
1069,2024-11-01,13835
1069,2024-12-01,13835
1069,2025-01-01,13835
1069,2025-02-01,13835
1069,2025-03-01,13835
1069,2025-04-01,13835
1069,2025-05-01,13835
1069,2025-06-01,13835
1069,2025-07-01,13835
1069,2025-08-01,13835
1069,2025-09-01,13835
1069,2025-10-01,13835
1070,2021-01-01,16737
1070,2021-02-01,16737
1070,2021-03-01,16737
1070,2021-04-01,16737
1070,2021-05-01,16737
1070,2021-06-01,16737
1070,2021-07-01,16737
1070,2021-08-01,16737
1070,2021-09-01,16737
1070,2021-10-01,16737
1070,2021-11-01,16737
1070,2021-12-01,16737
1070,2022-01-01,16737
1070,2022-02-01,16737
1070,2022-03-01,16737
1070,2022-04-01,16737
1070,2022-05-01,16737
1070,2022-06-01,16737
1070,2022-07-01,16737
1070,2022-08-01,16737
1070,2022-09-01,16737
1070,2022-10-01,16737
1070,2022-11-01,16737
1070,2022-12-01,16737
1070,2023-01-01,16737
1070,2023-02-01,16737
1070,2023-03-01,16737
1070,2023-04-01,16737
1070,2023-05-01,16737
1070,2023-06-01,16737
1070,2023-07-01,16737
1070,2023-08-01,16737
1070,2023-09-01,16737
1070,2023-10-01,16737
1070,2023-11-01,16737
1070,2023-12-01,16737
1070,2024-01-01,16737
1070,2024-02-01,16737
1070,2024-03-01,16737
1070,2024-04-01,16737
1070,2024-05-01,16737
1070,2024-06-01,16737
1070,2024-07-01,16737
1070,2024-08-01,16737
1070,2024-09-01,16737
1070,2024-10-01,16737
1070,2024-11-01,16737
1070,2024-12-01,16737
1070,2025-01-01,16737
1070,2025-02-01,16737
1070,2025-03-01,16737
1070,2025-04-01,16737
1070,2025-05-01,16737
1070,2025-06-01,16737
1070,2025-07-01,16737
1070,2025-08-01,16737
1070,2025-09-01,16737
1070,2025-10-01,16737
1071,2021-01-01,17740
1071,2021-02-01,17740
1071,2021-03-01,17740
1071,2021-04-01,17740
1071,2021-05-01,17740
1071,2021-06-01,17740
1071,2021-07-01,17740
1071,2021-08-01,17740
1071,2021-09-01,17740
1071,2021-10-01,17740
1071,2021-11-01,17740
1071,2021-12-01,17740
1071,2022-01-01,17740
1071,2022-02-01,17740
1071,2022-03-01,17740
1071,2022-04-01,17740
1071,2022-05-01,17740
1071,2022-06-01,17740
1071,2022-07-01,17740
1071,2022-08-01,17740
1071,2022-09-01,17740
1071,2022-10-01,17740
1071,2022-11-01,17740
1071,2022-12-01,17740
1071,2023-01-01,17740
1071,2023-02-01,17740
1071,2023-03-01,17740
1071,2023-04-01,17740
1071,2023-05-01,17740
1071,2023-06-01,17740
1071,2023-07-01,17740
1071,2023-08-01,17740
1071,2023-09-01,17740
1071,2023-10-01,17740
1071,2023-11-01,17740
1071,2023-12-01,17740
1071,2024-01-01,17740
1071,2024-02-01,17740
1071,2024-03-01,17740
1071,2024-04-01,17740
1071,2024-05-01,17740
1071,2024-06-01,17740
1071,2024-07-01,17740
1071,2024-08-01,17740
1071,2024-09-01,17740
1071,2024-10-01,17740
1071,2024-11-01,17740
1071,2024-12-01,17740
1071,2025-01-01,17740
1071,2025-02-01,17740
1071,2025-03-01,17740
1071,2025-04-01,17740
1071,2025-05-01,17740
1071,2025-06-01,17740
1071,2025-07-01,17740
1071,2025-08-01,17740
1071,2025-09-01,17740
1071,2025-10-01,17740
1072,2021-01-01,8542
1072,2021-02-01,8542
1072,2021-03-01,8542
1072,2021-04-01,8542
1072,2021-05-01,8542
1072,2021-06-01,8542
1072,2021-07-01,8542
1072,2021-08-01,8542
1072,2021-09-01,8542
1072,2021-10-01,8542
1072,2021-11-01,8542
1072,2021-12-01,8542
1072,2022-01-01,8542
1072,2022-02-01,8542
1072,2022-03-01,8542
1072,2022-04-01,8542
1072,2022-05-01,8542
1072,2022-06-01,8542
1072,2022-07-01,8542
1072,2022-08-01,8542
1072,2022-09-01,8542
1072,2022-10-01,8542
1072,2022-11-01,8542
1072,2022-12-01,8542
1072,2023-01-01,8542
1072,2023-02-01,8542
1072,2023-03-01,8542
1072,2023-04-01,8542
1072,2023-05-01,8542
1072,2023-06-01,8542
1072,2023-07-01,8542
1072,2023-08-01,8542
1072,2023-09-01,8542
1072,2023-10-01,8542
1072,2023-11-01,8542
1072,2023-12-01,8542
1072,2024-01-01,8542
1072,2024-02-01,8542
1072,2024-03-01,8542
1072,2024-04-01,8542
1072,2024-05-01,8542
1072,2024-06-01,8542
1072,2024-07-01,8542
1072,2024-08-01,8542
1072,2024-09-01,8542
1072,2024-10-01,8542
1072,2024-11-01,8542
1072,2024-12-01,8542
1072,2025-01-01,8542
1072,2025-02-01,8542
1072,2025-03-01,8542
1072,2025-04-01,8542
1072,2025-05-01,8542
1072,2025-06-01,8542
1072,2025-07-01,8542
1072,2025-08-01,8542
1072,2025-09-01,8542
1072,2025-10-01,8542
1073,2021-01-01,7642
1073,2021-02-01,7642
1073,2021-03-01,7642
1073,2021-04-01,7642
1073,2021-05-01,7642
1073,2021-06-01,7642
1073,2021-07-01,7642
1073,2021-08-01,7642
1073,2021-09-01,7642
1073,2021-10-01,7642
1073,2021-11-01,7642
1073,2021-12-01,7642
1073,2022-01-01,7642
1073,2022-02-01,7642
1073,2022-03-01,7642
1073,2022-04-01,7642
1073,2022-05-01,7642
1073,2022-06-01,7642
1073,2022-07-01,7642
1073,2022-08-01,7642
1073,2022-09-01,7642
1073,2022-10-01,7642
1073,2022-11-01,7642
1073,2022-12-01,7642
1073,2023-01-01,7642
1073,2023-02-01,7642
1073,2023-03-01,7642
1073,2023-04-01,7642
1073,2023-05-01,7642
1073,2023-06-01,7642
1073,2023-07-01,7642
1073,2023-08-01,7642
1073,2023-09-01,7642
1073,2023-10-01,7642
1073,2023-11-01,7642
1073,2023-12-01,7642
1073,2024-01-01,7642
1073,2024-02-01,7642
1073,2024-03-01,7642
1073,2024-04-01,7642
1073,2024-05-01,7642
1073,2024-06-01,7642
1073,2024-07-01,7642
1073,2024-08-01,7642
1073,2024-09-01,7642
1073,2024-10-01,7642
1073,2024-11-01,7642
1073,2024-12-01,7642
1073,2025-01-01,7642
1073,2025-02-01,7642
1073,2025-03-01,7642
1073,2025-04-01,7642
1073,2025-05-01,7642
1073,2025-06-01,7642
1073,2025-07-01,7642
1073,2025-08-01,7642
1073,2025-09-01,7642
1073,2025-10-01,7642
1074,2021-01-01,11376
1074,2021-02-01,11376
1074,2021-03-01,11376
1074,2021-04-01,11376
1074,2021-05-01,11376
1074,2021-06-01,11376
1074,2021-07-01,11376
1074,2021-08-01,11376
1074,2021-09-01,11376
1074,2021-10-01,11376
1074,2021-11-01,11376
1074,2021-12-01,11376
1074,2022-01-01,11376
1074,2022-02-01,11376
1074,2022-03-01,11376
1074,2022-04-01,11376
1074,2022-05-01,11376
1074,2022-06-01,11376
1074,2022-07-01,11376
1074,2022-08-01,11376
1074,2022-09-01,11376
1074,2022-10-01,11376
1074,2022-11-01,11376
1074,2022-12-01,11376
1074,2023-01-01,11376
1074,2023-02-01,11376
1074,2023-03-01,11376
1074,2023-04-01,11376
1074,2023-05-01,11376
1074,2023-06-01,11376
1074,2023-07-01,11376
1074,2023-08-01,11376
1074,2023-09-01,11376
1074,2023-10-01,11376
1074,2023-11-01,11376
1074,2023-12-01,11376
1074,2024-01-01,11376
1074,2024-02-01,11376
1074,2024-03-01,11376
1074,2024-04-01,11376
1074,2024-05-01,11376
1074,2024-06-01,11376
1074,2024-07-01,11376
1074,2024-08-01,11376
1074,2024-09-01,11376
1074,2024-10-01,11376
1074,2024-11-01,11376
1074,2024-12-01,11376
1074,2025-01-01,11376
1074,2025-02-01,11376
1074,2025-03-01,11376
1074,2025-04-01,11376
1074,2025-05-01,11376
1074,2025-06-01,11376
1074,2025-07-01,11376
1074,2025-08-01,11376
1074,2025-09-01,11376
1074,2025-10-01,11376
1075,2021-01-01,15429
1075,2021-02-01,15429
1075,2021-03-01,15429
1075,2021-04-01,15429
1075,2021-05-01,15429
1075,2021-06-01,15429
1075,2021-07-01,15429
1075,2021-08-01,15429
1075,2021-09-01,15429
1075,2021-10-01,15429
1075,2021-11-01,15429
1075,2021-12-01,15429
1075,2022-01-01,15429
1075,2022-02-01,15429
1075,2022-03-01,15429
1075,2022-04-01,15429
1075,2022-05-01,15429
1075,2022-06-01,15429
1075,2022-07-01,15429
1075,2022-08-01,15429
1075,2022-09-01,15429
1075,2022-10-01,15429
1075,2022-11-01,15429
1075,2022-12-01,15429
1075,2023-01-01,15429
1075,2023-02-01,15429
1075,2023-03-01,15429
1075,2023-04-01,15429
1075,2023-05-01,15429
1075,2023-06-01,15429
1075,2023-07-01,15429
1075,2023-08-01,15429
1075,2023-09-01,15429
1075,2023-10-01,15429
