product_id,month_start,promo_intensity,supplier_delay_flag
1029,2023-06-01,0.2,0
1029,2023-07-01,0.2,0
1029,2023-08-01,0.2,0
1029,2023-11-01,0.35,0
1029,2023-12-01,0.15,0
1029,2024-01-01,0.15,0
1029,2024-02-01,0.15,0
1029,2024-03-01,0.15,0
1029,2024-04-01,0.2,0
1029,2024-06-01,0.3,0
1029,2024-07-01,0.1,0
1029,2024-08-01,0.1,0
1029,2024-11-01,0.35,0
1029,2024-12-01,0.35,0
1029,2025-01-01,0.15,0
1029,2025-02-01,0.15,0
1029,2025-03-01,0.3,0
1029,2025-04-01,0.3,0
1029,2025-06-01,0.25,0
1029,2025-07-01,0.1,0
1029,2025-08-01,0.1,0
1032,2021-01-01,0.15,0
1032,2021-02-01,0.15,0
1032,2021-04-01,0.25,0
1032,2021-05-01,0.25,0
1032,2021-07-01,0.25,0
1032,2021-08-01,0.1,0
1032,2021-11-01,0.3,0
1032,2021-12-01,0.2,0
1032,2022-01-01,0.25,0
1032,2022-02-01,0.25,0
1032,2022-04-01,0.25,0
1032,2022-05-01,0.25,0
1032,2022-07-01,0.1,0
1032,2022-08-01,0.1,0
1032,2022-11-01,0.35,0
1032,2022-12-01,0.1,0
1032,2023-01-01,0.15,0
1032,2023-02-01,0.15,0
1032,2023-03-01,0.2,0
1032,2023-04-01,0.25,0
1032,2023-06-01,0.2,0
1032,2023-07-01,0.2,0
1032,2023-08-01,0.2,0
1032,2023-11-01,0.35,0
1032,2023-12-01,0.15,0
1032,2024-01-01,0.15,0
1032,2024-02-01,0.15,0
1032,2024-03-01,0.15,0
1032,2024-04-01,0.2,0
1032,2024-06-01,0.3,0
1032,2024-07-01,0.1,0
1032,2024-08-01,0.1,0
1032,2024-11-01,0.35,0
1032,2024-12-01,0.35,0
1032,2025-01-01,0.15,0
1032,2025-02-01,0.15,0
1032,2025-03-01,0.3,0
1032,2025-06-01,0.25,0
1032,2025-07-01,0.1,0
1032,2025-08-01,0.1,0
1033,2021-01-01,0.15,0
1033,2021-02-01,0.15,0
1033,2021-04-01,0.25,0
1033,2021-05-01,0.25,0
1033,2021-07-01,0.25,0
1033,2021-08-01,0.1,0
1033,2021-11-01,0.3,0
1033,2021-12-01,0.2,0
1033,2022-01-01,0.25,0
1033,2022-02-01,0.25,0
1033,2022-04-01,0.25,0
1033,2022-05-01,0.25,0
1033,2022-07-01,0.25,0
1033,2022-08-01,0.1,0
1033,2022-11-01,0.35,0
1033,2022-12-01,0.1,0
1033,2023-01-01,0.15,0
1033,2023-02-01,0.15,0
1033,2023-03-01,0.2,0
1033,2023-04-01,0.25,0
1033,2023-06-01,0.2,0
1033,2023-07-01,0.2,0
1033,2023-08-01,0.2,0
1033,2023-11-01,0.35,0
1033,2023-12-01,0.15,0
1033,2024-01-01,0.15,0
1033,2024-02-01,0.15,0
1033,2024-03-01,0.15,0
1033,2024-04-01,0.2,0
1033,2024-06-01,0.3,0
1033,2024-07-01,0.1,0
1033,2024-08-01,0.1,0
1033,2024-11-01,0.35,0
1033,2024-12-01,0.15,0
1033,2025-01-01,0.15,0
1033,2025-02-01,0.15,0
1033,2025-03-01,0.3,0
1033,2025-06-01,0.25,0
1033,2025-07-01,0.1,0
1033,2025-08-01,0.1,0
1034,2021-01-01,0.15,0
1034,2021-02-01,0.15,0
1034,2021-04-01,0.25,0
1034,2021-05-01,0.25,0
1034,2021-07-01,0.1,0
1034,2021-08-01,0.1,0
1034,2021-11-01,0.3,0
1034,2021-12-01,0.2,0
1034,2022-01-01,0.25,0
1034,2022-02-01,0.25,0
1034,2022-04-01,0.25,0
1034,2022-05-01,0.25,0
1034,2022-07-01,0.25,0
1034,2022-08-01,0.1,0
1034,2022-11-01,0.35,0
1034,2022-12-01,0.1,0
1034,2023-01-01,0.15,0
1034,2023-02-01,0.15,0
1034,2023-03-01,0.2,0
1034,2023-04-01,0.25,0
1034,2023-07-01,0.2,0
1034,2023-08-01,0.2,0
1034,2023-11-01,0.35,0
1034,2023-12-01,0.15,0
1034,2024-01-01,0.15,0
1034,2024-02-01,0.15,0
1034,2024-03-01,0.15,0
1034,2024-04-01,0.2,0
1034,2024-06-01,0.3,0
1034,2024-07-01,0.1,0
1034,2024-08-01,0.1,0
1034,2024-11-01,0.35,0
1034,2024-12-01,0.15,0
1034,2025-01-01,0.15,0
1034,2025-02-01,0.15,0
1034,2025-03-01,0.3,0
1034,2025-04-01,0.3,0
1034,2025-06-01,0.25,0
1034,2025-07-01,0.1,0
1034,2025-08-01,0.1,0
1035,2021-01-01,0.15,0
1035,2021-02-01,0.15,0
1035,2021-04-01,0.25,0
1035,2021-05-01,0.25,0
1035,2021-07-01,0.25,0
1035,2021-08-01,0.1,0
1035,2021-11-01,0.3,0
1035,2021-12-01,0.2,0
1035,2022-01-01,0.25,0
1035,2022-02-01,0.25,0
1035,2022-04-01,0.25,0
1035,2022-05-01,0.25,0
1035,2022-07-01,0.25,0
1035,2022-08-01,0.1,0
1035,2022-11-01,0.35,0
1035,2022-12-01,0.1,0
1035,2023-01-01,0.15,0
1035,2023-02-01,0.15,0
1035,2023-03-01,0.2,0
1035,2023-04-01,0.25,0
1035,2023-06-01,0.2,0
1035,2023-07-01,0.2,0
1035,2023-08-01,0.2,0
1035,2023-11-01,0.35,0
1035,2023-12-01,0.15,0
1035,2024-01-01,0.15,0
1035,2024-02-01,0.15,0
1035,2024-03-01,0.15,0
1035,2024-04-01,0.2,0
1035,2024-06-01,0.3,0
1035,2024-07-01,0.1,0
1035,2024-08-01,0.1,0
1035,2024-11-01,0.35,0
1035,2024-12-01,0.15,0
1035,2025-01-01,0.15,0
1035,2025-02-01,0.15,0
1035,2025-03-01,0.3,0
1035,2025-04-01,0.3,0
1035,2025-06-01,0.25,0
1035,2025-07-01,0.1,0
1035,2025-08-01,0.1,0
1036,2021-01-01,0.15,0
1036,2021-02-01,0.15,0
1036,2021-04-01,0.25,0
1036,2021-05-01,0.25,0
1036,2021-07-01,0.25,0
1036,2021-08-01,0.1,0
1036,2021-11-01,0.3,0
1036,2022-01-01,0.25,0
1036,2022-02-01,0.25,0
1036,2022-04-01,0.25,0
1036,2022-05-01,0.25,0
1036,2022-07-01,0.25,0
1036,2022-08-01,0.1,0
1036,2022-11-01,0.35,0
1036,2022-12-01,0.1,0
1036,2023-01-01,0.15,0
1036,2023-02-01,0.15,0
1036,2023-03-01,0.2,0
1036,2023-04-01,0.25,0
1036,2023-06-01,0.2,0
1036,2023-07-01,0.2,0
1036,2023-08-01,0.2,0
1036,2023-11-01,0.35,0
1036,2023-12-01,0.15,0
1036,2024-01-01,0.15,0
1036,2024-02-01,0.15,0
1036,2024-03-01,0.15,0
1036,2024-04-01,0.2,0
1036,2024-06-01,0.3,0
1036,2024-07-01,0.1,0
1036,2024-08-01,0.1,0
1036,2024-11-01,0.35,0
1036,2024-12-01,0.35,0
1036,2025-01-01,0.15,0
1036,2025-02-01,0.15,0
1036,2025-03-01,0.3,0
1036,2025-04-01,0.3,0
1036,2025-06-01,0.25,0
1036,2025-07-01,0.1,0
1036,2025-08-01,0.1,0
1037,2021-01-01,0.15,0
1037,2021-02-01,0.15,0
1037,2021-04-01,0.25,0
1037,2021-05-01,0.25,0
1037,2021-07-01,0.1,0
1037,2021-08-01,0.1,0
1037,2021-11-01,0.3,0
1037,2021-12-01,0.2,0
1037,2022-01-01,0.25,0
1037,2022-02-01,0.25,0
1037,2022-04-01,0.25,0
1037,2022-05-01,0.25,0
1037,2022-07-01,0.25,0
1037,2022-08-01,0.1,0
1037,2022-11-01,0.35,0
1037,2022-12-01,0.1,0
1037,2023-01-01,0.15,0
1037,2023-02-01,0.15,0
1037,2023-03-01,0.2,0
1037,2023-04-01,0.25,0
1037,2023-06-01,0.2,0
1037,2023-07-01,0.2,0
1037,2023-08-01,0.2,0
1037,2023-11-01,0.35,0
1037,2023-12-01,0.15,0
1037,2024-01-01,0.15,0
1037,2024-02-01,0.15,0
1037,2024-03-01,0.15,0
1037,2024-04-01,0.2,0
1037,2024-06-01,0.3,0
1037,2024-07-01,0.1,0
1037,2024-08-01,0.1,0
1037,2024-11-01,0.35,0
1037,2025-01-01,0.15,0
1037,2025-02-01,0.15,0
1037,2025-03-01,0.3,0
1037,2025-04-01,0.3,0
1037,2025-06-01,0.25,0
1037,2025-07-01,0.1,0
1037,2025-08-01,0.1,0
1038,2021-01-01,0.15,0
1038,2021-02-01,0.15,0
1038,2021-04-01,0.25,0
1038,2021-05-01,0.25,0
1038,2021-07-01,0.1,0
1038,2021-08-01,0.1,0
1038,2021-11-01,0.3,0
1038,2021-12-01,0.2,0
1038,2022-01-01,0.25,0
1038,2022-02-01,0.25,0
1038,2022-04-01,0.25,0
1038,2022-05-01,0.25,0
1038,2022-07-01,0.25,0
1038,2022-08-01,0.1,0
1038,2022-11-01,0.35,0
1038,2022-12-01,0.1,0
1038,2023-01-01,0.15,0
1038,2023-02-01,0.15,0
1038,2023-03-01,0.2,0
1038,2023-04-01,0.25,0
1038,2023-06-01,0.2,0
1038,2023-07-01,0.2,0
1038,2023-08-01,0.2,0
1038,2023-11-01,0.35,0
1038,2023-12-01,0.15,0
1038,2024-01-01,0.15,0
1038,2024-02-01,0.15,0
1038,2024-03-01,0.15,0
1038,2024-04-01,0.2,0
1038,2024-06-01,0.3,0
1038,2024-07-01,0.1,0
1038,2024-08-01,0.1,0
1038,2024-11-01,0.35,0
1038,2024-12-01,0.15,0
1038,2025-01-01,0.15,0
1038,2025-02-01,0.15,0
1038,2025-03-01,0.3,0
1038,2025-04-01,0.3,0
1038,2025-06-01,0.25,0
1038,2025-07-01,0.1,0
1038,2025-08-01,0.1,0
1039,2021-01-01,0.15,0
1039,2021-02-01,0.15,0
1039,2021-04-01,0.25,0
1039,2021-05-01,0.25,0
1039,2021-07-01,0.1,0
1039,2021-08-01,0.1,0
1039,2021-11-01,0.3,0
1039,2021-12-01,0.2,0
1039,2022-01-01,0.25,0
1039,2022-02-01,0.25,0
1039,2022-04-01,0.25,0
1039,2022-05-01,0.25,0
1039,2022-07-01,0.25,0
1039,2022-08-01,0.1,0
1039,2022-11-01,0.35,0
1039,2022-12-01,0.1,0
1039,2023-01-01,0.15,0
1039,2023-02-01,0.15,0
1039,2023-03-01,0.2,0
1039,2023-04-01,0.25,0
1039,2023-06-01,0.2,0
1039,2023-07-01,0.2,0
1039,2023-08-01,0.2,0
1039,2023-11-01,0.35,0
1039,2023-12-01,0.15,0
1039,2024-01-01,0.15,0
1039,2024-02-01,0.15,0
1039,2024-03-01,0.15,0
1039,2024-04-01,0.2,0
1039,2024-06-01,0.3,0
1039,2024-07-01,0.1,0
1039,2024-08-01,0.1,0
1039,2024-11-01,0.35,0
1039,2024-12-01,0.15,0
1039,2025-01-01,0.15,0
1039,2025-02-01,0.15,0
1039,2025-03-01,0.3,0
1039,2025-04-01,0.3,0
1039,2025-06-01,0.25,0
1039,2025-07-01,0.1,0
1039,2025-08-01,0.1,0
1041,2021-01-01,0.15,0
1041,2021-02-01,0.15,0
1041,2021-04-01,0.25,0
1041,2021-05-01,0.25,0
1041,2021-07-01,0.25,0
1041,2021-08-01,0.1,0
1041,2021-11-01,0.3,0
1041,2021-12-01,0.2,0
1041,2022-01-01,0.25,0
1041,2022-02-01,0.25,0
1041,2022-04-01,0.25,0
1041,2022-05-01,0.25,0
1041,2022-07-01,0.25,0
1041,2022-08-01,0.1,0
1041,2022-11-01,0.35,0
1041,2022-12-01,0.1,0
1041,2023-01-01,0.15,0
1041,2023-02-01,0.15,0
1041,2023-03-01,0.2,0
1041,2023-04-01,0.25,0
1041,2023-06-01,0.2,0
1041,2023-07-01,0.2,0
1041,2023-08-01,0.2,0
1041,2023-11-01,0.35,0
1041,2023-12-01,0.15,0
1041,2024-01-01,0.15,0
1041,2024-02-01,0.15,0
1041,2024-03-01,0.15,0
1041,2024-04-01,0.2,0
1041,2024-06-01,0.3,0
1041,2024-07-01,0.1,0
1041,2024-08-01,0.1,0
1041,2024-11-01,0.35,0
1041,2024-12-01,0.35,0
1041,2025-01-01,0.15,0
1041,2025-02-01,0.15,0
1041,2025-03-01,0.3,0
1041,2025-04-01,0.3,0
1041,2025-06-01,0.25,0
1041,2025-07-01,0.1,0
1041,2025-08-01,0.1,0
1044,2021-01-01,0.15,0
1044,2021-02-01,0.15,0
1044,2021-04-01,0.25,0
1044,2021-05-01,0.25,0
1044,2021-07-01,0.25,0
1044,2021-08-01,0.1,0
1044,2021-11-01,0.3,0
1044,2021-12-01,0.2,0
1044,2022-01-01,0.25,0
1044,2022-02-01,0.25,0
1044,2022-04-01,0.25,0
1044,2022-05-01,0.25,0
1044,2022-07-01,0.25,0
1044,2022-08-01,0.1,0
1044,2022-11-01,0.35,0
1044,2022-12-01,0.1,0
1044,2023-01-01,0.15,0
1044,2023-02-01,0.15,0
1044,2023-03-01,0.2,0
1044,2023-04-01,0.25,0
1044,2023-06-01,0.2,0
1044,2023-07-01,0.2,0
1044,2023-08-01,0.2,0
1044,2023-11-01,0.35,0
1044,2023-12-01,0.15,0
1044,2024-01-01,0.15,0
1044,2024-02-01,0.15,0
1044,2024-03-01,0.15,0
1044,2024-04-01,0.2,0
1044,2024-06-01,0.3,0
1044,2024-07-01,0.1,0
1044,2024-08-01,0.1,0
1044,2024-11-01,0.35,0
1044,2024-12-01,0.35,0
1044,2025-01-01,0.15,0
1044,2025-02-01,0.15,0
1044,2025-03-01,0.3,0
1044,2025-04-01,0.3,0
1044,2025-06-01,0.25,0
1044,2025-07-01,0.1,0
1044,2025-08-01,0.1,0
1045,2021-01-01,0.15,0
1045,2021-02-01,0.15,0
1045,2021-04-01,0.25,0
1045,2021-05-01,0.25,0
1045,2021-07-01,0.25,0
1045,2021-08-01,0.1,0
1045,2021-11-01,0.3,0
1045,2021-12-01,0.2,0
1045,2022-01-01,0.25,0
1045,2022-02-01,0.25,0
1045,2022-04-01,0.25,0
1045,2022-05-01,0.25,0
1045,2022-07-01,0.1,0
1045,2022-08-01,0.1,0
1045,2022-11-01,0.35,0
1045,2022-12-01,0.1,0
1045,2023-01-01,0.15,0
1045,2023-02-01,0.15,0
1045,2023-03-01,0.2,0
1045,2023-04-01,0.25,0
1045,2023-06-01,0.2,0
1045,2023-07-01,0.2,0
1045,2023-08-01,0.2,0
1045,2023-11-01,0.35,0
1045,2023-12-01,0.15,0
1045,2024-01-01,0.15,0
1045,2024-02-01,0.15,0
1045,2024-03-01,0.15,0
1045,2024-04-01,0.2,0
1045,2024-06-01,0.3,0
1045,2024-07-01,0.1,0
1045,2024-08-01,0.1,0
1045,2024-11-01,0.35,0
1045,2024-12-01,0.35,0
1045,2025-01-01,0.15,0
1045,2025-02-01,0.15,0
1045,2025-03-01,0.3,0
1045,2025-04-01,0.3,0
1045,2025-06-01,0.25,0
1045,2025-07-01,0.1,0
1045,2025-08-01,0.1,0
1046,2021-01-01,0.15,0
1046,2021-02-01,0.15,0
1046,2021-04-01,0.25,0
1046,2021-05-01,0.25,0
1046,2021-07-01,0.25,0
1046,2021-08-01,0.1,0
1046,2021-11-01,0.3,0
1046,2021-12-01,0.2,0
1046,2022-01-01,0.25,0
1046,2022-02-01,0.25,0
1046,2022-04-01,0.25,0
1046,2022-05-01,0.25,0
1046,2022-07-01,0.25,0
1046,2022-08-01,0.1,0
1046,2022-11-01,0.35,0
1046,2022-12-01,0.1,0
1046,2023-01-01,0.15,0
1046,2023-02-01,0.15,0
1046,2023-03-01,0.2,0
1046,2023-04-01,0.25,0
1046,2023-06-01,0.2,0
1046,2023-07-01,0.2,0
1046,2023-08-01,0.2,0
1046,2023-11-01,0.35,0
1046,2023-12-01,0.15,0
1046,2024-01-01,0.15,0
1046,2024-02-01,0.15,0
1046,2024-03-01,0.15,0
1046,2024-04-01,0.2,0
1046,2024-06-01,0.3,0
1046,2024-07-01,0.1,0
1046,2024-08-01,0.1,0
1046,2024-12-01,0.35,0
1046,2025-01-01,0.15,0
1046,2025-02-01,0.15,0
1046,2025-03-01,0.3,0
1046,2025-04-01,0.3,0
1046,2025-06-01,0.25,0
1046,2025-07-01,0.1,0
1046,2025-08-01,0.1,0
1047,2021-01-01,0.15,0
1047,2021-02-01,0.15,0
1047,2021-04-01,0.25,0
1047,2021-05-01,0.25,0
1047,2021-07-01,0.25,0
1047,2021-08-01,0.1,0
1047,2021-11-01,0.3,0
1047,2021-12-01,0.2,0
1047,2022-01-01,0.25,0
1047,2022-02-01,0.25,0
1047,2022-04-01,0.25,0
1047,2022-05-01,0.25,0
1047,2022-07-01,0.25,0
1047,2022-08-01,0.1,0
1047,2022-11-01,0.35,0
1047,2022-12-01,0.1,0
1047,2023-01-01,0.15,0
1047,2023-02-01,0.15,0
1047,2023-03-01,0.2,0
1047,2023-04-01,0.25,0
1047,2023-06-01,0.2,0
1047,2023-07-01,0.2,0
1047,2023-08-01,0.2,0
1047,2023-11-01,0.35,0
1047,2023-12-01,0.15,0
1047,2024-01-01,0.15,0
1047,2024-02-01,0.15,0
1047,2024-03-01,0.15,0
1047,2024-04-01,0.2,0
1047,2024-06-01,0.3,0
1047,2024-07-01,0.1,0
1047,2024-08-01,0.1,0
1047,2024-11-01,0.35,0
1047,2024-12-01,0.35,0
1047,2025-01-01,0.15,0
1047,2025-02-01,0.15,0
1047,2025-03-01,0.3,0
1047,2025-04-01,0.3,0
1047,2025-06-01,0.25,0
1047,2025-07-01,0.1,0
1047,2025-08-01,0.1,0
1048,2021-01-01,0.15,0
1048,2021-02-01,0.15,0
1048,2021-04-01,0.25,0
1048,2021-05-01,0.25,0
1048,2021-07-01,0.25,0
1048,2021-08-01,0.1,0
1048,2021-11-01,0.3,0
1048,2021-12-01,0.2,0
1048,2022-01-01,0.25,0
1048,2022-02-01,0.25,0
1048,2022-04-01,0.25,0
1048,2022-05-01,0.25,0
1048,2022-07-01,0.25,0
1048,2022-08-01,0.1,0
1048,2022-11-01,0.35,0
1048,2022-12-01,0.1,0
1048,2023-01-01,0.15,0
1048,2023-02-01,0.15,0
1048,2023-03-01,0.2,0
1048,2023-04-01,0.25,0
1048,2023-06-01,0.2,0
1048,2023-07-01,0.2,0
1048,2023-08-01,0.2,0
1048,2023-11-01,0.35,0
1048,2023-12-01,0.15,0
1048,2024-01-01,0.15,0
1048,2024-02-01,0.15,0
1048,2024-03-01,0.15,0
1048,2024-04-01,0.2,0
1048,2024-06-01,0.3,0
1048,2024-07-01,0.1,0
1048,2024-08-01,0.1,0
1048,2024-11-01,0.35,0
1048,2024-12-01,0.15,0
1048,2025-01-01,0.15,0
1048,2025-02-01,0.15,0
1048,2025-03-01,0.3,0
1048,2025-04-01,0.3,0
1048,2025-06-01,0.25,0
1048,2025-07-01,0.1,0
1048,2025-08-01,0.1,0
1049,2021-01-01,0.15,0
1049,2021-02-01,0.15,0
1049,2021-04-01,0.25,0
1049,2021-05-01,0.25,0
1049,2021-07-01,0.25,0
1049,2021-08-01,0.1,0
1049,2021-11-01,0.3,0
1049,2021-12-01,0.2,0
1049,2022-01-01,0.25,0
1049,2022-02-01,0.25,0
1049,2022-04-01,0.25,0
1049,2022-05-01,0.25,0
1049,2022-07-01,0.25,0
1049,2022-08-01,0.1,0
1049,2022-11-01,0.35,0
1049,2022-12-01,0.1,0
1049,2023-01-01,0.15,0
1049,2023-02-01,0.15,0
1049,2023-03-01,0.2,0
1049,2023-04-01,0.25,0
1049,2023-06-01,0.2,0
1049,2023-07-01,0.2,0
1049,2023-08-01,0.2,0
1049,2023-11-01,0.35,0
1049,2023-12-01,0.15,0
1049,2024-01-01,0.15,0
1049,2024-02-01,0.15,0
1049,2024-03-01,0.15,0
1049,2024-04-01,0.2,0
1049,2024-06-01,0.3,0
1049,2024-07-01,0.1,0
1049,2024-08-01,0.1,0
1049,2024-11-01,0.35,0
1049,2024-12-01,0.35,0
1049,2025-01-01,0.15,0
1049,2025-02-01,0.15,0
1049,2025-03-01,0.3,0
1049,2025-04-01,0.3,0
1049,2025-06-01,0.25,0
1049,2025-07-01,0.1,0
1049,2025-08-01,0.1,0
1050,2021-01-01,0.15,0
1050,2021-02-01,0.15,0
1050,2021-04-01,0.25,0
1050,2021-05-01,0.25,0
1050,2021-07-01,0.25,0
1050,2021-08-01,0.1,0
1050,2021-11-01,0.3,0
1050,2021-12-01,0.2,0
1050,2022-01-01,0.25,0
1050,2022-02-01,0.25,0
1050,2022-04-01,0.25,0
1050,2022-05-01,0.25,0
1050,2022-07-01,0.25,0
1050,2022-08-01,0.1,0
1050,2022-11-01,0.35,0
1050,2022-12-01,0.1,0
1050,2023-01-01,0.15,0
1050,2023-02-01,0.15,0
1050,2023-03-01,0.2,0
1050,2023-04-01,0.25,0
1050,2023-06-01,0.2,0
1050,2023-07-01,0.2,0
1050,2023-08-01,0.2,0
1050,2023-11-01,0.35,0
1050,2023-12-01,0.15,0
1050,2024-01-01,0.15,0
1050,2024-02-01,0.15,0
1050,2024-03-01,0.15,0
1050,2024-04-01,0.2,0
1050,2024-06-01,0.3,0
1050,2024-07-01,0.1,0
1050,2024-08-01,0.1,0
1050,2024-11-01,0.35,0
1050,2024-12-01,0.35,0
1050,2025-01-01,0.15,0
1050,2025-02-01,0.15,0
1050,2025-03-01,0.3,0
1050,2025-04-01,0.3,0
1050,2025-06-01,0.25,0
1050,2025-07-01,0.1,0
1050,2025-08-01,0.1,0
1052,2021-01-01,0.15,0
1052,2021-02-01,0.15,0
1052,2021-04-01,0.25,0
1052,2021-05-01,0.25,0
1052,2021-07-01,0.25,0
1052,2021-08-01,0.1,0
1052,2021-11-01,0.3,0
1052,2021-12-01,0.2,0
1052,2022-01-01,0.25,0
1052,2022-02-01,0.25,0
1052,2022-04-01,0.25,0
1052,2022-05-01,0.25,0
1052,2022-07-01,0.25,0
1052,2022-08-01,0.1,0
1052,2022-11-01,0.35,0
1052,2022-12-01,0.1,0
1052,2023-01-01,0.15,0
1052,2023-02-01,0.15,0
1052,2023-03-01,0.2,0
1052,2023-04-01,0.25,0
1052,2023-06-01,0.2,0
1052,2023-07-01,0.2,0
1052,2023-08-01,0.2,0
1052,2023-11-01,0.35,0
1052,2023-12-01,0.15,0
1052,2024-01-01,0.15,0
1052,2024-02-01,0.15,0
1052,2024-03-01,0.15,0
1052,2024-04-01,0.2,0
1052,2024-06-01,0.3,0
1052,2024-07-01,0.1,0
1052,2024-08-01,0.1,0
1052,2024-11-01,0.35,0
1052,2024-12-01,0.35,0
1052,2025-01-01,0.15,0
1052,2025-02-01,0.15,0
1052,2025-03-01,0.3,0
1052,2025-04-01,0.3,0
1052,2025-06-01,0.25,0
1052,2025-07-01,0.1,0
1052,2025-08-01,0.1,0
1053,2021-01-01,0.15,0
1053,2021-02-01,0.15,0
1053,2021-04-01,0.25,0
1053,2021-05-01,0.25,0
1053,2021-07-01,0.1,0
1053,2021-08-01,0.1,0
1053,2021-11-01,0.3,0
1053,2021-12-01,0.2,0
1053,2022-01-01,0.25,0
1053,2022-02-01,0.25,0
1053,2022-04-01,0.25,0
1053,2022-05-01,0.25,0
1053,2022-07-01,0.25,0
1053,2022-08-01,0.1,0
1053,2022-11-01,0.35,0
1053,2022-12-01,0.1,0
1053,2023-01-01,0.15,0
1053,2023-02-01,0.15,0
1053,2023-03-01,0.2,0
1053,2023-04-01,0.25,0
1053,2023-06-01,0.2,0
1053,2023-07-01,0.2,0
1053,2023-08-01,0.2,0
1053,2023-11-01,0.35,0
1053,2023-12-01,0.15,0
1053,2024-01-01,0.15,0
1053,2024-02-01,0.15,0
1053,2024-03-01,0.15,0
1053,2024-04-01,0.2,0
1053,2024-06-01,0.3,0
1053,2024-07-01,0.1,0
1053,2024-08-01,0.1,0
1053,2024-11-01,0.35,0
1053,2024-12-01,0.35,0
1053,2025-01-01,0.15,0
1053,2025-02-01,0.15,0
1053,2025-03-01,0.3,0
1053,2025-04-01,0.3,0
1053,2025-06-01,0.25,0
1053,2025-07-01,0.1,0
1053,2025-08-01,0.1,0
1054,2021-01-01,0.15,0
1054,2021-02-01,0.15,0
1054,2021-04-01,0.25,0
1054,2021-05-01,0.25,0
1054,2021-07-01,0.25,0
1054,2021-08-01,0.1,0
1054,2021-11-01,0.3,0
1054,2021-12-01,0.2,0
1054,2022-01-01,0.25,0
1054,2022-02-01,0.25,0
1054,2022-04-01,0.25,0
1054,2022-05-01,0.25,0
1054,2022-07-01,0.25,0
1054,2022-08-01,0.1,0
1054,2022-11-01,0.35,0
1054,2022-12-01,0.1,0
1054,2023-01-01,0.15,0
1054,2023-02-01,0.15,0
1054,2023-03-01,0.2,0
1054,2023-04-01,0.25,0
1054,2023-06-01,0.2,0
1054,2023-07-01,0.2,0
1054,2023-08-01,0.2,0
1054,2023-11-01,0.35,0
1054,2023-12-01,0.15,0
1054,2024-01-01,0.15,0
1054,2024-02-01,0.15,0
1054,2024-03-01,0.15,0
1054,2024-04-01,0.2,0
1054,2024-06-01,0.3,0
1054,2024-07-01,0.1,0
1054,2024-08-01,0.1,0
1054,2024-11-01,0.35,0
1054,2024-12-01,0.35,0
1054,2025-01-01,0.15,0
1054,2025-02-01,0.15,0
1054,2025-03-01,0.3,0
1054,2025-04-01,0.3,0
1054,2025-06-01,0.25,0
1054,2025-07-01,0.1,0
1054,2025-08-01,0.1,0
1059,2021-01-01,0.15,0
1059,2021-02-01,0.15,0
1059,2021-04-01,0.25,0
1059,2021-05-01,0.25,0
1059,2021-07-01,0.25,0
1059,2021-08-01,0.1,0
1059,2021-11-01,0.3,0
1059,2021-12-01,0.2,0
1059,2022-01-01,0.25,0
1059,2022-02-01,0.25,0
1059,2022-04-01,0.25,0
1059,2022-05-01,0.25,0
1059,2022-07-01,0.25,0
1059,2022-08-01,0.1,0
1059,2022-11-01,0.35,0
1059,2022-12-01,0.1,0
1059,2023-01-01,0.15,0
1059,2023-02-01,0.15,0
1059,2023-03-01,0.2,0
1059,2023-04-01,0.25,0
1059,2023-06-01,0.2,0
1059,2023-07-01,0.2,0
1059,2023-08-01,0.2,0
1059,2023-11-01,0.35,0
1059,2023-12-01,0.15,0
1059,2024-01-01,0.15,0
1059,2024-02-01,0.15,0
1059,2024-03-01,0.15,0
1059,2024-04-01,0.2,0
1059,2024-06-01,0.3,0
1059,2024-07-01,0.1,0
1059,2024-08-01,0.1,0
1059,2024-11-01,0.35,0
1059,2024-12-01,0.15,0
1059,2025-01-01,0.15,0
1059,2025-02-01,0.15,0
1059,2025-03-01,0.3,0
1059,2025-06-01,0.25,0
1059,2025-07-01,0.1,0
1059,2025-08-01,0.1,0
1061,2021-01-01,0.15,0
1061,2021-02-01,0.15,0
1061,2021-04-01,0.25,0
1061,2021-05-01,0.25,0
1061,2021-07-01,0.1,0
1061,2021-08-01,0.1,0
1061,2021-11-01,0.3,0
1061,2021-12-01,0.2,0
1061,2022-01-01,0.25,0
1061,2022-02-01,0.25,0
1061,2022-04-01,0.25,0
1061,2022-05-01,0.25,0
1061,2022-07-01,0.25,0
1061,2022-08-01,0.1,0
1061,2022-11-01,0.35,0
1061,2022-12-01,0.1,0
1061,2023-01-01,0.15,0
1061,2023-02-01,0.15,0
1061,2023-03-01,0.2,0
1061,2023-04-01,0.25,0
1061,2023-07-01,0.2,0
1061,2023-08-01,0.2,0
1061,2023-11-01,0.35,0
1061,2023-12-01,0.15,0
1061,2024-01-01,0.15,0
1061,2024-02-01,0.15,0
1061,2024-03-01,0.15,0
1061,2024-04-01,0.2,0
1061,2024-06-01,0.3,0
1061,2024-07-01,0.1,0
1061,2024-08-01,0.1,0
1061,2024-11-01,0.35,0
1061,2024-12-01,0.35,0
1061,2025-01-01,0.15,0
1061,2025-02-01,0.15,0
1061,2025-03-01,0.3,0
1061,2025-04-01,0.3,0
1061,2025-06-01,0.25,0
1061,2025-07-01,0.1,0
